CustomerID,Recency,Frequency,Monetary,Cluster,Persona,Recommended_Action
14410,92,11.0,2631.8999999999987,1,Recent active customers,Upsell and crosse sell opportunities
14411,311,1.0,1063.0000000000002,0,High value loyal customers,Retention and Premium Offers
14412,43,3.0,1426.1899999999998,2,At-risk customers,Win back campaigns
14413,362,3.9999999999999996,764.5199999999998,0,High value loyal customers,Retention and Premium Offers
14414,92,8.000000000000002,2399.330000000001,1,Recent active customers,Upsell and crosse sell opportunities
14415,1,23.000000000000004,11980.089999999993,1,Recent active customers,Upsell and crosse sell opportunities
14416,22,1.9999999999999996,490.21999999999986,2,At-risk customers,Win back campaigns
14417,388,1.0,524.6499999999999,0,High value loyal customers,Retention and Premium Offers
14418,4,3.0,1937.2499999999995,2,At-risk customers,Win back campaigns
14419,11,6.999999999999998,1254.6399999999996,1,Recent active customers,Upsell and crosse sell opportunities
14420,99,3.9999999999999996,1639.1699999999998,2,At-risk customers,Win back campaigns
14421,57,6.0,2469.370000000001,1,Recent active customers,Upsell and crosse sell opportunities
14422,1,18.999999999999996,10271.520000000006,1,Recent active customers,Upsell and crosse sell opportunities
14423,218,3.0,916.6100000000002,2,At-risk customers,Win back campaigns
14424,18,1.0,322.0799999999999,2,At-risk customers,Win back campaigns
14425,435,3.0,661.3900000000002,0,High value loyal customers,Retention and Premium Offers
14426,24,16.999999999999996,11727.94,1,Recent active customers,Upsell and crosse sell opportunities
14427,50,3.9999999999999996,1263.5199999999995,2,At-risk customers,Win back campaigns
14428,7,5.0,1224.0599999999995,2,At-risk customers,Win back campaigns
14429,404,1.0,516.2799999999999,0,High value loyal customers,Retention and Premium Offers
14430,512,3.0,1220.9,0,High value loyal customers,Retention and Premium Offers
14431,303,3.9999999999999996,2614.199999999999,2,At-risk customers,Win back campaigns
14432,10,6.0,2248.499999999999,1,Recent active customers,Upsell and crosse sell opportunities
14433,466,1.0,280.70000000000005,0,High value loyal customers,Retention and Premium Offers
14434,22,6.0,1372.7999999999995,2,At-risk customers,Win back campaigns
14435,502,1.0,90.41999999999999,0,High value loyal customers,Retention and Premium Offers
14436,99,1.9999999999999996,271.70000000000005,2,At-risk customers,Win back campaigns
14437,366,5.0,873.3399999999999,0,High value loyal customers,Retention and Premium Offers
14438,306,1.0,131.9,0,High value loyal customers,Retention and Premium Offers
14439,320,5.0,9443.040000000005,1,Recent active customers,Upsell and crosse sell opportunities
14440,8,13.000000000000004,5982.029999999995,1,Recent active customers,Upsell and crosse sell opportunities
14441,1,11.0,4611.689999999999,1,Recent active customers,Upsell and crosse sell opportunities
14442,205,6.999999999999998,5367.020000000004,1,Recent active customers,Upsell and crosse sell opportunities
14443,54,5.0,2082.9700000000007,2,At-risk customers,Win back campaigns
14444,456,1.0,120.44000000000004,0,High value loyal customers,Retention and Premium Offers
14445,456,1.0,221.64999999999992,0,High value loyal customers,Retention and Premium Offers
14446,1,5.0,1200.2799999999997,2,At-risk customers,Win back campaigns
14447,19,6.0,1711.73,1,Recent active customers,Upsell and crosse sell opportunities
14448,9,1.9999999999999996,375.34999999999985,2,At-risk customers,Win back campaigns
14449,19,8.000000000000002,2230.9599999999996,1,Recent active customers,Upsell and crosse sell opportunities
14450,181,6.999999999999998,1128.44,2,At-risk customers,Win back campaigns
14451,60,12.0,3258.6799999999994,1,Recent active customers,Upsell and crosse sell opportunities
14452,11,3.9999999999999996,658.9500000000002,2,At-risk customers,Win back campaigns
14453,190,1.0,119.93000000000002,2,At-risk customers,Win back campaigns
14454,376,5.0,977.2999999999997,0,High value loyal customers,Retention and Premium Offers
14455,432,3.9999999999999996,617.7199999999999,0,High value loyal customers,Retention and Premium Offers
14456,5,9.000000000000002,3017.280000000001,1,Recent active customers,Upsell and crosse sell opportunities
14457,311,1.0,113.64,0,High value loyal customers,Retention and Premium Offers
14458,381,1.0,228.07000000000008,0,High value loyal customers,Retention and Premium Offers
14459,155,1.9999999999999996,5375.740999999996,2,At-risk customers,Win back campaigns
14460,110,9.000000000000002,1093.5,1,Recent active customers,Upsell and crosse sell opportunities
14461,148,13.000000000000004,6676.910000000001,1,Recent active customers,Upsell and crosse sell opportunities
14462,66,12.0,2242.81,1,Recent active customers,Upsell and crosse sell opportunities
14463,98,3.9999999999999996,786.5699999999998,2,At-risk customers,Win back campaigns
14464,568,1.9999999999999996,110.99999999999996,0,High value loyal customers,Retention and Premium Offers
14465,247,11.0,3925.8499999999967,1,Recent active customers,Upsell and crosse sell opportunities
14466,29,13.000000000000004,4267.149999999999,1,Recent active customers,Upsell and crosse sell opportunities
14467,18,12.0,2203.2400000000007,1,Recent active customers,Upsell and crosse sell opportunities
14468,734,1.0,204.23999999999992,0,High value loyal customers,Retention and Premium Offers
14469,416,3.9999999999999996,2093.459999999999,0,High value loyal customers,Retention and Premium Offers
14470,12,3.0,712.04,2,At-risk customers,Win back campaigns
14471,591,1.9999999999999996,400.94999999999993,0,High value loyal customers,Retention and Premium Offers
14472,104,9.000000000000002,2118.7199999999993,1,Recent active customers,Upsell and crosse sell opportunities
14473,74,1.9999999999999996,234.34000000000003,2,At-risk customers,Win back campaigns
14474,46,1.9999999999999996,1258.8899999999999,2,At-risk customers,Win back campaigns
14475,72,3.9999999999999996,1151.1499999999996,2,At-risk customers,Win back campaigns
14476,257,1.0,193.0,0,High value loyal customers,Retention and Premium Offers
14477,20,6.999999999999998,1969.5999999999992,1,Recent active customers,Upsell and crosse sell opportunities
14478,382,3.9999999999999996,1276.6599999999996,0,High value loyal customers,Retention and Premium Offers
14479,254,3.9999999999999996,1124.7099999999998,2,At-risk customers,Win back campaigns
14480,11,3.9999999999999996,1299.5199999999995,2,At-risk customers,Win back campaigns
14481,165,5.0,2284.690000000001,2,At-risk customers,Win back campaigns
14482,18,12.0,4306.720000000003,1,Recent active customers,Upsell and crosse sell opportunities
14483,282,1.9999999999999996,257.1,0,High value loyal customers,Retention and Premium Offers
14484,50,3.9999999999999996,1070.98,2,At-risk customers,Win back campaigns
14485,39,1.0,162.80000000000004,2,At-risk customers,Win back campaigns
14486,512,1.9999999999999996,175.49999999999994,0,High value loyal customers,Retention and Premium Offers
14487,27,6.999999999999998,1266.27,1,Recent active customers,Upsell and crosse sell opportunities
14488,68,1.0,1064.2800000000002,2,At-risk customers,Win back campaigns
14489,207,3.9999999999999996,1574.9299999999994,2,At-risk customers,Win back campaigns
14490,406,1.9999999999999996,1273.4700000000003,0,High value loyal customers,Retention and Premium Offers
14491,175,1.9999999999999996,340.92999999999995,2,At-risk customers,Win back campaigns
14492,430,6.999999999999998,1921.9099999999999,0,High value loyal customers,Retention and Premium Offers
14493,7,10.000000000000002,5087.860000000004,1,Recent active customers,Upsell and crosse sell opportunities
14494,26,3.0,401.4599999999998,2,At-risk customers,Win back campaigns
14495,51,3.0,174.79999999999995,2,At-risk customers,Win back campaigns
14496,312,6.999999999999998,2363.889999999999,1,Recent active customers,Upsell and crosse sell opportunities
14497,309,1.9999999999999996,697.06,0,High value loyal customers,Retention and Premium Offers
14498,43,10.000000000000002,3900.830000000001,1,Recent active customers,Upsell and crosse sell opportunities
14499,26,6.999999999999998,2101.7899999999995,1,Recent active customers,Upsell and crosse sell opportunities
14500,88,3.0,356.85000000000014,2,At-risk customers,Win back campaigns
14501,184,1.9999999999999996,251.21,2,At-risk customers,Win back campaigns
14502,20,11.0,2429.83,1,Recent active customers,Upsell and crosse sell opportunities
14503,3,6.0,3543.260000000002,1,Recent active customers,Upsell and crosse sell opportunities
14504,47,3.9999999999999996,673.26,2,At-risk customers,Win back campaigns
14505,17,18.999999999999996,11879.07999999999,1,Recent active customers,Upsell and crosse sell opportunities
14506,17,6.999999999999998,2960.25,1,Recent active customers,Upsell and crosse sell opportunities
14507,24,11.0,3216.7400000000007,1,Recent active customers,Upsell and crosse sell opportunities
14508,22,5.0,822.9200000000003,2,At-risk customers,Win back campaigns
14509,534,1.0,110.95000000000005,0,High value loyal customers,Retention and Premium Offers
14510,376,3.0,979.8499999999996,0,High value loyal customers,Retention and Premium Offers
14511,11,5.0,1314.8099999999995,2,At-risk customers,Win back campaigns
14512,188,6.999999999999998,1215.9700000000003,2,At-risk customers,Win back campaigns
14513,101,6.0,788.01,2,At-risk customers,Win back campaigns
14514,61,9.000000000000002,4380.040000000002,1,Recent active customers,Upsell and crosse sell opportunities
14515,18,12.0,3724.0599999999968,1,Recent active customers,Upsell and crosse sell opportunities
14516,516,1.0,151.16999999999996,0,High value loyal customers,Retention and Premium Offers
14517,33,1.9999999999999996,330.44999999999993,2,At-risk customers,Win back campaigns
14518,64,1.0,174.36999999999998,2,At-risk customers,Win back campaigns
14519,684,1.9999999999999996,203.14000000000004,0,High value loyal customers,Retention and Premium Offers
14520,2,1.9999999999999996,270.6,2,At-risk customers,Win back campaigns
14521,491,1.0,199.44999999999993,0,High value loyal customers,Retention and Premium Offers
14522,24,8.000000000000002,1748.4199999999996,1,Recent active customers,Upsell and crosse sell opportunities
14523,108,1.0,241.09000000000003,2,At-risk customers,Win back campaigns
14524,32,13.000000000000004,2909.8599999999997,1,Recent active customers,Upsell and crosse sell opportunities
14525,20,16.999999999999996,8026.539999999994,1,Recent active customers,Upsell and crosse sell opportunities
14526,389,1.0,258.6499999999999,0,High value loyal customers,Retention and Premium Offers
14527,3,121.99999999999994,27246.880000000005,1,Recent active customers,Upsell and crosse sell opportunities
14528,37,1.0,364.2200000000001,2,At-risk customers,Win back campaigns
14529,60,3.0,578.61,2,At-risk customers,Win back campaigns
14530,26,16.0,6088.8700000000035,1,Recent active customers,Upsell and crosse sell opportunities
14531,480,1.0,376.3399999999999,0,High value loyal customers,Retention and Premium Offers
14532,236,11.0,3845.7800000000034,1,Recent active customers,Upsell and crosse sell opportunities
14533,25,11.0,3466.37,1,Recent active customers,Upsell and crosse sell opportunities
14534,3,26.0,6187.659999999995,1,Recent active customers,Upsell and crosse sell opportunities
14535,60,9.000000000000002,5973.229999999996,1,Recent active customers,Upsell and crosse sell opportunities
14536,260,1.0,170.94999999999996,0,High value loyal customers,Retention and Premium Offers
14537,58,1.9999999999999996,641.4,2,At-risk customers,Win back campaigns
14538,65,5.0,1370.8400000000004,2,At-risk customers,Win back campaigns
14539,16,1.9999999999999996,537.4800000000001,2,At-risk customers,Win back campaigns
14540,10,11.0,3709.6399999999967,1,Recent active customers,Upsell and crosse sell opportunities
14541,59,14.0,2491.3800000000006,1,Recent active customers,Upsell and crosse sell opportunities
14542,186,1.0,103.24999999999999,2,At-risk customers,Win back campaigns
14543,29,39.0,14587.870000000006,1,Recent active customers,Upsell and crosse sell opportunities
14544,24,3.0,2938.530000000001,2,At-risk customers,Win back campaigns
14545,674,1.0,349.2500000000001,0,High value loyal customers,Retention and Premium Offers
14546,5,11.0,5184.839999999997,1,Recent active customers,Upsell and crosse sell opportunities
14547,4,8.000000000000002,3974.7500000000023,1,Recent active customers,Upsell and crosse sell opportunities
14548,151,9.000000000000002,2541.29,1,Recent active customers,Upsell and crosse sell opportunities
14549,311,3.9999999999999996,913.5999999999999,2,At-risk customers,Win back campaigns
14550,11,3.9999999999999996,1345.0599999999995,2,At-risk customers,Win back campaigns
14551,18,6.999999999999998,878.09,2,At-risk customers,Win back campaigns
14552,152,3.0,507.92999999999995,2,At-risk customers,Win back campaigns
14553,19,9.000000000000002,1818.6000000000001,1,Recent active customers,Upsell and crosse sell opportunities
14554,10,3.9999999999999996,2279.4900000000007,2,At-risk customers,Win back campaigns
14555,57,6.0,2304.0300000000007,1,Recent active customers,Upsell and crosse sell opportunities
14556,596,3.0,815.6899999999998,0,High value loyal customers,Retention and Premium Offers
14557,85,1.0,788.3800000000001,2,At-risk customers,Win back campaigns
